Regulator	Target	MI	pvalue	directionality
IBP3	IBP6	0.2820997846564377	6.142210728867644e-08	0.112178722135912
COFA1	CLC11	0.2749578828883801	1.1269493079212008e-08	0.276647562607294
F13A	A4	0.22869921172376348	0.04588680310929205	-0.0663217612197624
LRP1	MFGM	0.33032889443729463	0.009392649306636072	0.321920217572188
NPC2	PON1	0.32498540842544993	0.04588680310929205	0.205330299736174
CERU	IGHG2	0.6503795561543725	0.00038213523756899093	0.543900609947457
CD59	GELS	0.4005982303462661	0.000107772995171842	-0.119259627172511
LAMC1	GRP75	0.19758126849453847	0.04588680310929205	0.0737955680721282
ANT3	PCOC1	0.25664258047896954	0.022191044340168397	0.109625111437588
ITIH1	HEP2	0.3928920234422664	3.3542805928050697e-10	0.305478274069638
LBP	APOC1	0.3849820488829708	0.022191044340168397	0.105608655502407
LBP	APOC3	0.32600039946915366	0.04588680310929205	0.00150825286988454
CD9	IBP3	0.34536319365772794	0.0012296275342434367	-0.00116048553757534
CERU	TINAL	0.45134774313456266	0.04588680310929205	-0.0734641250305951
CBPB2	MIME	0.3961145958056659	0.009392649306636072	-0.242806961062065
MMP12	PGS2	0.35087352262053373	0.0	0.276231634960345
IBP7	FA10	0.4110625927060094	0.009392649306636072	-0.118350911750256
THIO	APOD	0.49114824842039817	0.04588680310929205	-0.177853715098202
SPP24	SRPX2	0.3410773584265916	8.320740720907734e-12	0.165863754524534
BCAM	CO6A1	0.2249438282989201	0.04588680310929205	0.0527491144442528
PTN	YBOX1	0.26688862964930327	0.022191044340168397	0.1465805542421
SAMP	TETN	0.29706754197219	0.022191044340168397	0.243711656469701
TENX	CO8A	0.36331967620744027	0.04588680310929205	0.144621882230737
FETUA	APOA4	0.40147206098514604	0.0012296275342434367	0.255483851963548
MMP12	CATG	0.2901612092042095	0.00038213523756899093	0.202502292728446
C1QB	ANX11	0.2869371665106961	0.0035934388467223463	-0.0519362749016581
CLUS	FMOD	0.3180244933575016	0.000107772995171842	-0.0238811614590666
MSRE	FIBB	0.36158885807787583	0.0012296275342434367	0.203687810748875
S10AD	CSPG2	0.3126799028798023	0.009392649306636072	0.1421016055806
CO4A	PTN	0.30737370390102253	0.0035934388467223463	-0.130990886930632
PGS1	VTDB	0.37364717382111035	0.0012296275342434367	0.0624589211440871
YBOX1	CO4B	0.3970632054793547	0.0035934388467223463	-0.150449484260687
MFAP4	LBP	0.4150347510662689	0.0	-0.196401836870174
PERM	FHR1	0.3517488302314753	0.009392649306636072	0.263546418454053
ITB2	TRFL	0.36728596865729873	0.022191044340168397	0.207440340595104
LTBP2	QSOX1	0.28247695086054403	0.04588680310929205	-0.112869798515766
LTBP4	RARR2	0.41619687945489653	3.1168665120092424e-07	0.223485947882302
YBOX1	CO8B	0.3729902858033109	0.000107772995171842	-0.218831694613016
C1S	YBOX1	0.3640573728550406	0.0012296275342434367	-0.201710747312902
HPTR	ANXA6	0.41172241933542514	0.0035934388467223463	-0.110041792782756
APOE	MFGM	0.2819898746013572	0.04588680310929205	-0.025364691713724
SERPH	C1QBP	0.3221090804349466	0.04588680310929205	0.0752711038937298
PRDX2	CD59	0.42605168987340797	0.022191044340168397	-0.161791400874147
CO6	IBP7	0.40203342589424007	0.022191044340168397	-0.200829588469522
APOA	FST	0.270038878481117	0.04588680310929205	-0.0714467175823016
ADIPO	GAS6	0.2804020799935367	0.022191044340168397	-0.0266311675167761
CO6A1	CXCL7	0.3242885963149293	0.04588680310929205	0.100721004704201
AMBP	DERM	0.28035567272113804	0.009392649306636072	0.230306806977641
CERU	A2AP	0.4982041748123496	1.985753474932594e-09	0.39692653639755
HMCN1	CFAH	0.39511866398599377	0.022191044340168397	-0.0935668678189904
THRB	PEPD	0.335063240250912	0.0035934388467223463	-0.216104397683185
COEA1	OLFL3	0.36794958877021666	1.4848027511469927e-06	0.276277442814224
COEA1	OLFL1	0.43077156651696363	0.022191044340168397	0.18520293451765
PON1	S10A6	0.3544544198371059	0.022191044340168397	-0.190371974664684
PON1	S10AA	0.29358791149556673	0.009392649306636072	0.00073940420437403
PGS2	SAP	0.330476628441308	6.689817796336864e-06	0.131622002616028
FBLN2	AEBP1	0.498240290683306	0.0	0.48450975937007
PGS2	CERU	0.3762089339731669	0.04588680310929205	0.231858633376177
DEF1	FA9	0.22888084746803944	0.0035934388467223463	-0.00968055129956627
CMA1	CXCL7	0.28443036573265196	0.04588680310929205	0.0520894178585911
LBP	LAMB1	0.29871990474005594	0.04588680310929205	0.121127317568862
S10AB	APOB	0.32613473134044574	0.00038213523756899093	-0.0879403151503969
FRIL	S10AC	0.43316871930426687	0.04588680310929205	0.153951647480616
FRIL	S10A9	0.431297534570143	0.0	0.300944196914965
FRIL	S10AA	0.349148436271859	0.0035934388467223463	0.137304396218589
LECT2	CADH1	0.303942206633242	3.1168665120092424e-07	0.252156496951634
CO6A3	SRPX2	0.2897633493771412	0.04588680310929205	0.311611797212476
APOH	ANXA2	0.3428844273737029	0.022191044340168397	-0.0770351421827835
BGH3	CO4A1	0.30284039757360015	0.00038213523756899093	-0.0497638941512302
APOA2	APOC3	0.4095942769882906	0.000107772995171842	0.3276272266062
ECM1	CRIP2	0.36911310256104785	3.3542805928050697e-10	0.0141956072438524
FRIL	PLMN	0.3513010655851992	0.04588680310929205	0.15717532415356
C1R	PEPD	0.43206048538651504	6.689817796336864e-06	-0.117478955922779
IC1	CAD13	0.3746599445313528	0.04588680310929205	-0.0419393626223343
THRB	TSP1	0.35140797602690876	0.009392649306636072	0.24487226445426
LBP	PRDX2	0.3871460565042887	0.009392649306636072	0.167888110645018
CATB	MFAP4	0.41863430763355086	0.022191044340168397	-0.11380724398062
CRIP2	IBP7	0.4322843031835759	0.0	0.379429527249204
CAD13	HRG	0.3979012198067364	6.142210728867644e-08	-0.0943269537860494
MIF	ICAL	0.275929556041823	0.009392649306636072	0.15072580708996
ZA2G	A1AT	0.6825968841319164	3.1168665120092424e-07	0.572351595282128
ITB2	GRN	0.39889166825118494	3.3542805928050697e-10	0.355052083441931
ANX11	CMA1	0.2888484542696939	0.022191044340168397	-0.0198472049528832
SFRP2	MUC18	0.30504958705897	0.009392649306636072	-0.203162962310201
APOC3	TETN	0.2894678220127867	0.00038213523756899093	0.183779886741356
YBOX1	QSOX1	0.27784458980970905	0.009392649306636072	-0.154669087952501
LYSC	CYTC	0.28401395084806413	0.0012296275342434367	0.222173871478266
IGLC7	TTHY	0.3857561669422224	0.000107772995171842	0.174565196799512
A2AP	THIO	0.47570256557752477	2.7981100117864694e-05	-0.19110556316008
CFAB	SERPH	0.27485165601792927	0.009392649306636072	0.0348202776610711
CSPG2	MMP2	0.32778844704761634	1.4848027511469927e-06	-0.161966099449172
TRFL	S10A4	0.36388100255750083	0.04588680310929205	-0.245242523290496
TRFL	S10A8	0.5936459094969914	0.0012296275342434367	0.436278604847124
CCL18	LYSC	0.2967739234056468	0.0035934388467223463	0.181404177443161
CATL1	NPC2	0.3519946885317645	0.009392649306636072	0.313552939778517
VINC	QSOX1	0.3762071743331013	0.022191044340168397	0.164437153292525
A1AT	SERPH	0.3738430623070826	0.022191044340168397	0.208072765112756
CD9	CO6A2	0.313618372782184	0.0035934388467223463	0.0702664100868727
LEG1	PROS	0.5181481272561591	8.320740720907734e-12	-0.242037072872831
CO2	PON1	0.34190302198214145	0.04588680310929205	-0.000103628952547811
MMP12	CD14	0.3043030790574913	0.009392649306636072	0.28253525355955
FHR3	LUM	0.26202437799893286	0.00038213523756899093	0.189949583878407
MUC18	CSPG2	0.3978833055671386	2.7981100117864694e-05	0.389053368443241
MMP2	A1AG1	0.3266514544882955	0.00038213523756899093	-0.0256208600847671
SRPX2	GAS6	0.2970189878403975	0.009392649306636072	0.202282384919932
S10AA	CD9	0.2717032839449791	0.009392649306636072	0.0759897069824767
SPP24	MGP	0.4617259354104137	0.000107772995171842	0.377652191471651
DERM	IBP6	0.2816574600630144	0.04588680310929205	0.117394968937279
FHR3	TAGL2	0.3827295909486507	0.0035934388467223463	-0.206137056965027
LTBP4	APOM	0.33626798931420204	0.022191044340168397	-0.135553806448356
LAMA4	ANX11	0.3012471602951528	0.022191044340168397	0.118670673293809
PGBM	SDF1	0.3004116637670529	0.000107772995171842	-0.0732605564969193
TTHY	AFAM	0.4993017439445773	0.04588680310929205	0.417570502178715
CO6A2	S10A6	0.33010124438963345	0.022191044340168397	-0.0813758607114443
A1AG2	ALBU	0.6147921415204136	0.0	0.543755811574675
CFAH	KLKB1	0.44030383450346733	0.0	0.460227453656919
S10AB	SRPX2	0.3432237885396895	0.0035934388467223463	-0.184346198836632
VTNC	B2MG	0.3257760534055942	0.04588680310929205	0.321401519649142
TTHY	NPC2	0.35128765547574503	0.022191044340168397	0.296953612044789
CO6A2	SFRP2	0.2773417139906235	0.04588680310929205	0.245463914097745
IPSP	COEA1	0.35147237098104217	0.000107772995171842	0.119676925751334
LEG3	TARSH	0.24442711539961706	0.04588680310929205	0.0718274603860449
CFAD	SERPH	0.2708332394599841	1.4848027511469927e-06	-0.0564213675723666
CYTC	CATS	0.32175089890512165	0.009392649306636072	0.186688501533456
CYTC	TTHY	0.356931266309203	0.000107772995171842	0.169334601692484
MFAP4	FRIL	0.35962092696057635	0.04588680310929205	-0.145146965431921
ALBU	CO6A3	0.3685482584214956	0.0012296275342434367	0.0116632632135534
CYTC	CATZ	0.29006677091750055	6.689817796336864e-06	0.211632120285374
CRIP2	PXDC2	0.32680325485798933	0.0012296275342434367	0.258449620394226
CO2	PLTP	0.29186691280361443	0.009392649306636072	-0.062456260502667
KNG1	CFAI	0.45438469168060736	1.2131599070187151e-12	0.300138405213033
KNG1	CFAD	0.3501250149468099	2.7981100117864694e-05	-0.0306276269379068
CATB	MSRE	0.40114033086761874	3.1168665120092424e-07	0.348848104206743
BGH3	CAPG	0.371826490777467	0.0035934388467223463	0.315655266780523
APOD	MFAP4	0.38797485647707664	3.1168665120092424e-07	-0.10486339038091
CATB	IGF2	0.3252522133756643	1.6859377743637363e-13	0.0207247103572832
SDF1	DERM	0.3826708030600185	0.0	0.381726110845273
APOA	HPT	0.2685438037750921	0.009392649306636072	0.194950450631415
AMBP	MANF	0.25236719601030905	0.04588680310929205	0.0135180012785424
COFA1	TENA	0.2700585073844271	0.022191044340168397	0.147642326271093
CD9	OLFL1	0.2631435296824322	0.04588680310929205	0.0965439816800978
CSPG2	CD9	0.38525666793580243	3.1168665120092424e-07	0.160853151080398
LEG1	COMP	0.39085662184663184	0.009392649306636072	-0.168328228078221
FA9	IBP3	0.37873086681241724	0.0	0.296943326373958
IBP6	LG3BP	0.270518031716343	0.0035934388467223463	0.0393247206886231
IBP6	PRG4	0.30052713278405996	0.022191044340168397	-0.0338491141374145
TENA	YBOX1	0.2810451127244481	0.0012296275342434367	-0.00871935401329592
RARR2	CATB	0.3599056637702889	0.04588680310929205	-0.149001446160722
CLUS	F13B	0.36070750469111185	0.04588680310929205	0.281764128442719
MIF	IBP5	0.3340221105568397	0.04588680310929205	-0.116634467125307
FCG3A	TIMP1	0.4034995188854428	0.0	0.324170804583195
CO2	PLF4	0.2332090808502662	0.0012296275342434367	-0.0519200427876333
S10AC	HPTR	0.33337045736948634	0.00038213523756899093	0.173126022365572
PDIA1	SMOC2	0.3779751693968119	6.142210728867644e-08	-0.0464959802245602
THIO	ANXA6	0.39462274570718764	6.142210728867644e-08	0.288120206242992
FHR2	THIO	0.3402266840881126	0.04588680310929205	-0.14347465450052
FIBG	CPXM2	0.28892959769095894	0.04588680310929205	-0.128518230238716
FST	FRIL	0.3124278141610895	0.04588680310929205	-0.0515289090256709
APOA4	APOC1	0.4221882744391628	2.7981100117864694e-05	0.295363483053806
APOA4	APOC3	0.39228202276174073	0.0012296275342434367	0.328869284048211
GRP75	PA2GA	0.22881636902703292	0.04588680310929205	0.0812003562762392
ICAL	SRP14	0.29483497443762935	0.04588680310929205	0.0805658255602248
FCG3A	IGHA2	0.33990504556221673	0.04588680310929205	0.295222694538885
CD44	LUM	0.284564166828161	0.009392649306636072	0.088150568617809
VTNC	APOC2	0.3986914027106475	0.009392649306636072	0.281758984720007
IGJ	HPTR	0.33784171896449994	6.142210728867644e-08	0.310720962498603
CO4B	HDGF	0.4657174091922267	0.009392649306636072	-0.0846603562122741
TARSH	COFA1	0.26646410412581245	0.009392649306636072	0.143407733279999
CSPG2	C1R	0.40196789574390346	0.04588680310929205	-0.208718463285979
HRG	CFAB	0.4036934688359522	0.04588680310929205	0.257119576798343
DEF1	A1AG1	0.2736992555487897	2.7981100117864694e-05	0.129188387037626
DERM	ANX11	0.30123477904685475	0.04588680310929205	-0.138461292963792
OLFL1	FBLN1	0.3741400335262389	6.142210728867644e-08	0.206673764199889
HRG	PLMN	0.48432454949881343	0.0	0.4787444834497
VTNC	APOE	0.4921950687619048	6.142210728867644e-08	0.358527625501268
LUM	SRPX2	0.33175690955276	0.022191044340168397	0.204237146573803
PGS2	FBLN5	0.4146896295979113	1.4848027511469927e-06	-0.138874918776328
PGS2	FBLN1	0.37654494056126175	0.0035934388467223463	-0.0188890133490538
VWF	FIBA	0.37586184743811313	0.009392649306636072	0.187853892404468
VWF	FIBB	0.3144199729006653	0.022191044340168397	0.183218681782445
HEMO	AMBP	0.3497129477562308	0.0012296275342434367	0.20129337755224
CERU	VTDB	0.6709106598269265	0.0	0.595837106760862
COMP	GRP75	0.23647655695994219	0.009392649306636072	0.0715972280331951
PRELP	COFA1	0.24777259333439883	0.04588680310929205	0.0148147039838329
SODE	HGF	0.33711643552215265	0.022191044340168397	0.168200916793253
ANXA1	OLFL3	0.36349839877476386	0.009392649306636072	0.186364238479638
ANXA1	OLFL1	0.3728970179150369	0.022191044340168397	0.203405904635808
SAMP	FBLN4	0.2688257878024199	0.00038213523756899093	-0.115949425850809
TINAL	HDGF	0.29793415441045257	0.04588680310929205	-0.0222813665901195
APOA1	IGHA2	0.37782308810569604	0.04588680310929205	0.286381906715765
CATZ	NPC2	0.3043489326118041	0.0035934388467223463	0.301213681874038
SAA4	A2MG	0.4167404141962383	1.1269493079212008e-08	0.219819515467788
CO3A1	ECM1	0.2845633347255392	0.022191044340168397	0.0905841240817852
DEF1	TRFL	0.4008982712860741	3.3542805928050697e-10	0.353336905753982
SERPH	LAMA4	0.28499320390576194	0.022191044340168397	0.146007993994448
TARSH	CATS	0.2954645690913768	0.0012296275342434367	0.0729457086466021
DERM	ANXA1	0.35005621650897717	0.04588680310929205	-0.148373375801182
SERPH	LAMB1	0.27574395860625656	3.3542805928050697e-10	0.148355553000769
BGH3	CATD	0.3881001959625177	1.4848027511469927e-06	0.282884780836875
TIMP1	FCGBP	0.3237386404642792	8.320740720907734e-12	0.269866255799033
FCGBP	S10AB	0.36345666556599593	0.0	0.104448086078243
CMA1	SPP24	0.28525683536362356	0.04588680310929205	0.255862158039101
CATL1	CO5A2	0.31155611528563504	0.022191044340168397	-0.00393949994819419
MGP	LG3BP	0.30631887305710526	2.7981100117864694e-05	0.0399221237970831
LBP	CLC11	0.3972009279407339	2.7981100117864694e-05	0.247567471712279
CFAB	TRFE	0.4344854250191789	0.0035934388467223463	0.37896792687772
ANGI	FST	0.3534405049278667	0.0012296275342434367	0.0979158839403623
SFRP3	FIBG	0.34669854180135495	0.0035934388467223463	-0.141763819753317
HRG	KLKB1	0.5007808671876743	1.985753474932594e-09	0.394491447857596
BGH3	CD14	0.31375635514689126	0.0035934388467223463	0.337125093769363
FINC	S10AA	0.23133837051067774	0.009392649306636072	-0.00662798675114427
PRDX2	TRFE	0.3125611788853971	0.04588680310929205	-0.104306086163146
APOC1	FCN3	0.40195669035841297	1.1269493079212008e-08	0.345728791804345
C1QB	CLUS	0.26696601451235785	0.0012296275342434367	0.0164955121864293
FINC	S10A9	0.2949033004107285	0.022191044340168397	0.0747046704214289
ICAL	HDGF	0.36413044249708143	1.985753474932594e-09	0.361455381394914
CAD13	CD9	0.4025623015723755	0.009392649306636072	0.248655967307448
SFRP3	SODE	0.43639319702814167	0.0	0.438897301582449
FBN1	SFRP4	0.30196817594505265	0.0	0.144259315532561
HPTR	CD5L	0.3248330431472768	0.022191044340168397	0.289628824572812
CO6	KLKB1	0.4418235658593902	1.985753474932594e-09	0.456649254298973
CO5A1	CSPG2	0.34217339222181997	3.1168665120092424e-07	0.288262813931068
TENA	MMP12	0.4264433772064308	0.0035934388467223463	0.317942359847894
ANX11	SRP14	0.4015531080436718	1.985753474932594e-09	0.34107166472108
APOH	CO1A1	0.29976436648177895	0.0035934388467223463	0.256020399947488
DERM	MIME	0.2685519293658647	0.04588680310929205	0.182604259947045
PDIA1	ITA1	0.3425376439622856	0.009392649306636072	-0.0524382994501575
FIBB	ITB2	0.34135431470613137	0.000107772995171842	0.268854726219599
F13A	FBLN1	0.3304299309942556	0.000107772995171842	0.102679965593771
F13A	FBLN4	0.330855389699952	0.022191044340168397	0.0682070362613286
A2MG	ITA1	0.33945563178875815	0.0012296275342434367	-0.0553543111058806
ANXA6	PRDX1	0.5009530259815067	0.0	0.431957218266442
ANGI	DCD	0.3241041522170069	0.04588680310929205	0.0876719877660101
PRELP	IGF2	0.29732319068203045	0.0012296275342434367	0.0681812597674295
CD59	CO3A1	0.3802038571822119	2.7981100117864694e-05	0.249713757924103
S10A8	BGH3	0.29129943670407304	0.000107772995171842	0.127952199639495
HEMO	APOH	0.45161675525164785	0.0035934388467223463	0.396049639626839
CO1A1	VTDB	0.40117171878489577	0.04588680310929205	0.166695028270793
PLF4	SDF1	0.29490122536125546	0.00038213523756899093	0.215373141227466
OMD	POSTN	0.33435606853361155	0.0	0.195873587237935
TIMP1	ZA2G	0.400024322130977	0.04588680310929205	0.16825319323581
MUC18	COIA1	0.43824736337404113	0.0	0.39076326525205
SFRP3	IGLC7	0.3091750575662598	0.0012296275342434367	-0.124990378423814
AMBP	IGJ	0.30469518715452854	0.0035934388467223463	0.0146310849205134
COFA1	IGHG3	0.276184068326719	0.04588680310929205	-0.10841745600694
VINC	HEP2	0.3507714676312374	0.0035934388467223463	0.0363505205385469
CAD13	CO7	0.36376259868711475	0.04588680310929205	-0.135908373516669
CAD13	CO3	0.4597289269796492	0.000107772995171842	-0.225255774092943
A4	TARSH	0.28366740001986973	0.022191044340168397	0.113894357501467
PRDX2	PEDF	0.31000447161413724	0.022191044340168397	-0.133528040566532
ADIPO	C1QC	0.26658753127373663	0.04588680310929205	0.0301788399803677
PEPD	SRPX2	0.32242257977405175	0.009392649306636072	-0.2175390974781
PGCA	SLPI	0.3593857532969089	0.04588680310929205	0.183857000274764
CATG	NPC2	0.31016815036526313	0.009392649306636072	0.142732497641073
CYTB	IGF2	0.28203894848029104	0.04588680310929205	-0.100385867641897
CO6	IGKC	0.3220326611287775	0.022191044340168397	0.176232021833691
ANXA6	CD5L	0.3957342632082847	0.04588680310929205	-0.13988615909215
CFAB	LTBP4	0.31797625672179414	0.04588680310929205	-0.0806848107276542
DEF1	PLTP	0.2674988861405523	0.04588680310929205	0.106185268426927
GELS	LAMA5	0.4364736623407857	2.7981100117864694e-05	0.296608387579727
CAPG	CO8A	0.38663101609738704	2.1548439600328583e-14	0.328403937225674
CYTB	SMOC2	0.3346889907025242	0.009392649306636072	-0.0467258968717868
ITIH4	CO4B	0.6751873923800431	0.00038213523756899093	0.535002797534635
FBLN3	TENX	0.37147974466992634	3.1168665120092424e-07	0.254809058094021
PRDX2	PGCA	0.32380223654233004	0.04588680310929205	-0.124529702697094
HDGR3	FA10	0.41222260801191435	0.022191044340168397	-0.173378965557533
TETN	IBP7	0.2954027534082839	0.04588680310929205	0.0956790036167894
SPON1	FINC	0.2594130567794318	0.00038213523756899093	-0.141261740368294
NPC2	GRN	0.35448198442822376	0.009392649306636072	0.280235125207526
TRYB2	HDGR3	0.27152247189379725	0.04588680310929205	0.15851735005417
A1AG1	IGHG2	0.5720484056610822	0.009392649306636072	0.395477914170313
FBLN3	OLFL3	0.364854510498896	0.04588680310929205	0.171954656880827
PRELP	CSPG2	0.2473433111584236	0.022191044340168397	0.19396031723367
A1BG	MIME	0.35477372228445275	0.022191044340168397	-0.134506513919917
CD59	CO5A1	0.34825358461117717	0.009392649306636072	0.210559072968153
DERM	CO3A1	0.3828778089280974	0.0012296275342434367	0.30007692142498
CD9	AACT	0.4659444748917985	0.0035934388467223463	-0.130917954298398
DEF1	CFAD	0.20879307633182057	0.04588680310929205	-0.0302007268175143
ITIH2	THIO	0.5257098824202572	8.320740720907734e-12	-0.258045478974389
CATB	FCG3A	0.3741136513429467	1.985753474932594e-09	0.320158901380773
S10A8	FRIL	0.38458861579330905	0.0012296275342434367	0.277213947430846
PGS1	ITA1	0.31743562754133	1.985753474932594e-09	0.0479352701948754
COMP	CO6A1	0.262188118189016	0.04588680310929205	0.139632833187499
COMP	CO6A2	0.30480535090796934	0.04588680310929205	0.177518181960964
APOH	PROC	0.3266846328464813	0.022191044340168397	-0.119764426841043
A1AG1	TINAL	0.3449360979442315	0.0012296275342434367	-0.157163904878009
PGS2	LEG3	0.2883028129555833	0.04588680310929205	0.191258284222826
ICAL	HEP2	0.3151577036006391	0.009392649306636072	-0.10837852836989
SLPI	PRDX1	0.34951384267730984	0.022191044340168397	-0.107436174988125
AMBP	HPT	0.3463710731827509	6.689817796336864e-06	0.202979230635581
CAPG	MMP12	0.3004840120357583	0.04588680310929205	0.0773876890373779
POSTN	TARSH	0.304373154506653	0.04588680310929205	-0.120620066993233
SPON1	SODE	0.32233319603828453	0.0012296275342434367	0.266598064553013
SODE	FST	0.33160350524655424	6.689817796336864e-06	0.2441858443769
CD59	OLFL3	0.32196007262564097	2.7981100117864694e-05	-0.170794266367083
MGP	FA10	0.5827932483245319	0.00038213523756899093	0.487836760680793
CPXM2	GRN	0.37913956433561563	0.000107772995171842	-0.109943538349944
ANXA6	CERU	0.4626186514376711	6.142210728867644e-08	-0.203618746850585
APOC3	CO5A1	0.4069283243600539	1.2131599070187151e-12	0.246777917434706
APOC3	CO5A2	0.3598005262769646	0.022191044340168397	0.262246381193482
CO1A2	CO6A1	0.34326665988805277	0.022191044340168397	0.242420761133475
CO1A2	CO6A2	0.33217175170197455	0.00038213523756899093	0.237338071129997
CO9	APOC1	0.38564185136308504	0.04588680310929205	0.223159177699969
PRELP	A1AT	0.2815612860996219	0.04588680310929205	-0.00623096466510129
PROZ	PROS	0.411848438925034	1.1269493079212008e-08	0.31442901102868
HTRA1	TRYB2	0.2568983870103221	0.000107772995171842	0.059009745657957
CO4A	ITIH4	0.4195181220006855	2.7981100117864694e-05	0.319425469130852
PROZ	PROC	0.5542570567909538	0.000107772995171842	0.481682860809386
SPON1	SLPI	0.2948616124581154	0.022191044340168397	0.26637001609253
HGF	BCAM	0.2935749109720194	2.7981100117864694e-05	0.118132897624308
CO1A1	ECM1	0.3354903312259506	0.0035934388467223463	0.220672549183067
CERU	FCG3A	0.4259339289906536	0.022191044340168397	0.363944150034952
PA2GA	HEP2	0.24989451873382215	0.022191044340168397	-0.0128073816456647
CD59	CO1A2	0.3442990132424812	0.00038213523756899093	0.308343442975773
IGJ	S10AB	0.30120428514150177	0.0012296275342434367	-0.00253169486342596
IGJ	S10AC	0.2917248900814851	0.04588680310929205	0.108942469311081
DEF1	CO9	0.2939009253340512	0.0035934388467223463	0.00304027764947384
MFGM	ITB1	0.3274207824130937	0.00038213523756899093	0.35943440523654
COFA1	OSTP	0.24902151845346587	0.04588680310929205	0.0195057236948248
APOC2	APOC3	0.49605156430798647	0.0	0.568607355620854
CO5A1	CO3	0.3792806339442502	0.04588680310929205	-0.0350533862476887
APOC2	APOC1	0.4303644220385147	5.385369832888636e-11	0.341345072191543
CO7	CATG	0.3197704594911609	0.022191044340168397	0.124476607342038
TETN	OLFL3	0.3095162743233413	0.009392649306636072	0.0312631397737045
ICAL	C1R	0.35394373828435566	0.022191044340168397	-0.194627092875205
S10A9	IPSP	0.3105784912820222	0.04588680310929205	-0.0964570669911174
NPC2	OSTP	0.3564342744001883	0.0012296275342434367	0.283085455167816
S10A6	TAGL2	0.4559144713987262	0.00038213523756899093	0.337875766077461
MSRE	FBLN5	0.41262977718131716	0.04588680310929205	-0.201339245037738
CO2	FBLN1	0.36934384132521786	1.4848027511469927e-06	0.119899542532095
CO4B	CO5	0.6101599584888046	0.009392649306636072	0.477040580336411
HDGR3	FBN1	0.3389924663446714	0.009392649306636072	0.259843233882679
FMOD	FBLN3	0.49929441624360504	0.009392649306636072	0.370466050570012
PRDX2	PGS2	0.3482995162705883	6.689817796336864e-06	-0.0534939190346294
SODE	CD9	0.3233636954672135	0.022191044340168397	0.166696356061294
ANXA6	CFAI	0.4121771268415319	6.689817796336864e-06	-0.221374212126814
PEDF	MMP12	0.3093277655153284	0.04588680310929205	0.167201796236614
ANXA6	CFAH	0.5496405189763919	0.0	-0.276226785351261
CLC11	QSOX1	0.334075830800644	0.04588680310929205	0.194816389120081
IPSP	FHR3	0.2571823903716414	0.022191044340168397	-0.042140169976373
SERPH	MFGM	0.34567279248095706	0.009392649306636072	-0.203061545958953
IBP6	SRP14	0.2220265704315465	0.04588680310929205	-0.0585764328169909
IBP3	MFGM	0.32558962979484257	0.0035934388467223463	0.133285682085431
CO4A2	LRP1	0.2920492481229245	2.7981100117864694e-05	0.196277257312854
SODE	CO3	0.3911764727674608	0.009392649306636072	-0.180111381165168
THRB	CFAD	0.35387895827591437	0.00038213523756899093	-0.0761465792085641
DEF1	DCD	0.27925934475573294	0.0	-0.00355208621462373
FMOD	IPSP	0.3230793403813399	2.7981100117864694e-05	0.240421064027936
PGCA	PCOC1	0.2718783366096978	0.04588680310929205	0.117971866567373
ITGBL	HGF	0.27456378836793593	0.022191044340168397	0.193418163069009
FRIL	POSTN	0.323932758699931	0.04588680310929205	-0.0751979759412449
PA2GA	CYTC	0.27038433156816594	0.04588680310929205	0.104160704116539
APOA4	PEPD	0.3453144583395682	0.009392649306636072	-0.0732603503666981
IGHM	CO4A2	0.2825752189450367	0.0035934388467223463	0.0575139965649608
CERU	A1AT	0.6627513469469807	0.0	0.578961147400593
SFRP3	LTBP1	0.4525580870279553	0.0	0.325958564146305
ITGBL	PCOC1	0.3271688932338212	0.0	0.386011849902942
TRYB2	S10A9	0.3560651368109684	0.04588680310929205	0.0890292099046111
TRYB2	S10AA	0.2827144048377003	1.985753474932594e-09	0.158106580494815
APOA	CO4A1	0.23783984898483754	0.0035934388467223463	0.0527434732683326
TRYB2	S10AC	0.21472778180598193	0.04588680310929205	0.0479424648222912
VINC	TAGL2	0.4471571746740735	1.985753474932594e-09	0.448519066212022
HPTR	PLMN	0.4548168562352164	0.00038213523756899093	0.243913505457614
APOA4	PEDF	0.33322920553961793	0.000107772995171842	0.24346294112339
BCAM	TARSH	0.35152945382387657	0.022191044340168397	0.160533958221115
ANX11	CFAH	0.47903197524913266	0.0	-0.311376246932123
GRP75	CLC11	0.27591067460517144	0.00038213523756899093	0.134198463133165
IC1	SFRP2	0.33585896552182776	0.000107772995171842	0.04304439186916
BGH3	PLF4	0.2813487210775333	0.0035934388467223463	-0.130852987197688
CO4B	C1R	0.5063094854158701	0.04588680310929205	0.328723933556681
PGCA	SAP	0.29864831879095444	0.009392649306636072	0.0807500286125083
IBP6	PLTP	0.27138487962761876	0.022191044340168397	-0.0034319521747626
ZA2G	CO2	0.3766547708100146	0.04588680310929205	0.142087416868072
TIMP2	BCAM	0.24970911819928227	0.0012296275342434367	0.0826829241663278
HEMO	TARSH	0.3006094710520387	0.0035934388467223463	0.0364605702424788
CFAI	CO4B	0.404518295233642	6.689817796336864e-06	0.249150764678576
TETN	CO5A2	0.279596749334945	0.00038213523756899093	0.205709295530052
COEA1	DCD	0.3248485806375461	0.04588680310929205	-0.0281220095338723
PGBM	FBLN5	0.344411580500435	0.0012296275342434367	0.302838944328721
